CRASH_YEAR,CRASH_MONTH,BEAT_OF_OCCURRENCE,avg_age,avg_speed_limit,total_crashes,sum_injuries_total,sum_injuries_fatal,sum_injuries_incapacitating,sum_injuries_non_incapacitating,sum_injuries_reported_not_evident,sum_weather_category_clear,sum_weather_category_cloudy,sum_weather_category_rain,sum_weather_category_extreme,sum_weather_category_unknown,sum_lighting_category_daylight,sum_lighting_category_daylight.1,sum_lighting_category_night,sum_lighting_category_night.1,sum_lighting_category_unknown,sum_lighting_category_unknown.1,sum_roadway_surface_category_dry,sum_roadway_surface_category_wet,sum_roadway_surface_category_snow,sum_roadway_surface_category_ice,sum_roadway_surface_category_unknown,sum_road_defect_category_no_defects,sum_road_defect_category_bad,sum_road_defect_category_defect,sum_road_defect_category_debris,sum_road_defect_category_unknown,sum_damage_category_high,sum_damage_category_low,sum_damage_category_medium,sum_gender_unknown,sum_gender_female,sum_gender_male,sum_category_motorcycle,sum_category_off-road/specialized,sum_category_passenger vehicle,sum_category_public transport,sum_category_truck/commercial
2017,1,831.0,35.07142857142857,25.0,7,0.0,0.0,0.0,0.0,0.0,5,0,2,0,0,6,6,1,1,0,0,4,2,0,1,0,6,0,0,0,1,3,0,4,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2017,1,832.0,38.55555555555556,26.666666666666668,9,1.0,0.0,0.0,0.0,1.0,8,0,1,0,0,6,6,3,3,0,0,6,3,0,0,0,3,1,1,0,4,5,1,3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2017,1,833.0,39.94117647058823,28.970588235294116,34,0.0,0.0,0.0,0.0,0.0,25,0,6,2,1,14,14,20,20,0,0,21,9,1,1,2,28,0,0,1,5,14,2,18,0.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0
2017,1,834.0,41.53448275862069,29.655172413793103,29,2.0,0.0,0.0,0.0,2.0,20,1,5,2,1,15,15,14,14,0,0,18,5,1,2,3,25,0,0,0,4,12,1,16,0.0,0.0,0.0,0.0,0.0,54.0,0.0,2.0
2017,1,835.0,39.84,29.2,25,1.0,0.0,0.0,1.0,0.0,15,3,5,0,2,11,11,14,14,0,0,14,7,0,3,1,15,7,1,0,2,8,5,12,0.0,0.0,0.0,1.0,0.0,34.0,0.0,2.0
2017,1,911.0,43.27272727272727,30.0,11,0.0,0.0,0.0,0.0,0.0,10,0,1,0,0,9,9,2,2,0,0,9,2,0,0,0,10,0,0,0,1,6,0,5,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
2017,1,912.0,37.38461538461539,29.23076923076923,13,0.0,0.0,0.0,0.0,0.0,10,0,2,1,0,8,8,5,5,0,0,10,2,1,0,0,12,0,0,0,1,9,2,2,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0
2017,1,913.0,57.0,31.666666666666668,3,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,2,2,1,1,0,0,3,0,0,0,0,2,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2017,1,914.0,42.026315789473685,25.0,19,0.0,0.0,0.0,0.0,0.0,13,1,4,0,1,14,14,5,5,0,0,13,5,0,0,1,9,0,0,0,10,10,4,5,0.0,0.0,0.0,0.0,0.0,27.0,3.0,1.0
2017,1,915.0,42.5,29.285714285714285,7,0.0,0.0,0.0,0.0,0.0,5,0,2,0,0,2,2,5,5,0,0,5,2,0,0,0,5,0,0,0,2,2,1,4,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0
2017,1,921.0,37.55555555555556,30.0,15,0.0,0.0,0.0,0.0,0.0,13,0,1,1,0,9,9,5,5,1,1,13,1,1,0,0,9,0,0,0,6,12,0,3,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2017,1,922.0,38.473684210526315,28.42105263157895,19,0.0,0.0,0.0,0.0,0.0,11,2,4,1,1,14,14,5,5,0,0,10,6,0,0,3,15,0,0,0,4,10,3,6,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0
2017,1,923.0,36.77777777777778,27.666666666666668,15,0.0,0.0,0.0,0.0,0.0,10,3,2,0,0,8,8,7,7,0,0,10,4,0,1,0,9,0,0,0,6,6,0,9,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0
2017,1,924.0,38.75,31.666666666666668,6,0.0,0.0,0.0,0.0,0.0,4,0,2,0,0,5,5,1,1,0,0,4,2,0,0,0,4,0,0,0,2,3,0,3,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2017,1,925.0,49.5,23.333333333333332,3,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,2,2,1,1,0,0,2,0,0,0,1,2,0,0,0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2017,1,931.0,29.5,30.0,5,0.0,0.0,0.0,0.0,0.0,4,0,1,0,0,2,2,3,3,0,0,4,1,0,0,0,4,0,0,0,1,4,1,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2017,1,932.0,24.0,35.0,1,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017,1,933.0,41.0,30.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2017,1,934.0,48.875,30.0,4,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,3,3,1,1,0,0,3,1,0,0,0,4,0,0,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
2017,1,935.0,51.8,30.0,5,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,4,4,1,1,0,0,5,0,0,0,0,5,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2017,1,1011.0,44.25,27.5,6,1.0,0.0,0.0,1.0,0.0,5,0,0,0,1,3,3,3,3,0,0,4,0,0,2,0,6,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2017,1,1012.0,38.0,30.0,3,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0,1,1,2,2,0,0,1,1,0,1,0,2,0,0,0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2017,1,1013.0,44.5,26.428571428571427,14,1.0,0.0,0.0,0.0,1.0,9,1,4,0,0,9,9,5,5,0,0,8,6,0,0,0,11,1,0,1,1,6,1,7,0.0,0.0,0.0,0.0,0.0,21.0,1.0,2.0
2017,1,1014.0,35.875,26.25,4,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0
2017,1,1021.0,56.5,30.0,2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2017,1,1022.0,35.68518518518519,27.77777777777778,9,0.0,0.0,0.0,0.0,0.0,3,3,2,0,1,4,4,4,4,1,1,3,4,0,1,1,8,0,0,0,1,4,1,4,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0
2017,1,1023.0,58.0,30.0,4,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,3,3,1,1,0,0,4,0,0,0,0,4,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
2017,1,1024.0,29.25,27.5,8,0.0,0.0,0.0,0.0,0.0,7,0,0,0,1,3,3,4,4,1,1,6,1,0,0,1,5,1,0,0,2,2,2,4,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2017,1,1031.0,37.75,29.583333333333332,12,3.0,0.0,0.0,3.0,0.0,9,1,2,0,0,4,4,8,8,0,0,8,3,0,0,1,11,0,0,0,1,7,0,5,0.0,0.0,0.0,1.0,0.0,21.0,0.0,1.0
2017,1,1032.0,45.2,28.0,5,0.0,0.0,0.0,0.0,0.0,1,0,2,0,2,3,3,2,2,0,0,3,0,0,0,2,4,1,0,0,0,1,0,4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2017,1,1033.0,43.04545454545455,30.0,11,0.0,0.0,0.0,0.0,0.0,8,2,0,0,1,9,9,2,2,0,0,7,3,0,1,0,9,0,0,0,2,7,1,3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2017,1,1034.0,38.27777777777778,29.444444444444443,9,0.0,0.0,0.0,0.0,0.0,6,0,3,0,0,5,5,4,4,0,0,6,2,0,1,0,8,0,0,0,1,6,0,3,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2017,1,1111.0,40.23529411764706,29.705882352941178,17,0.0,0.0,0.0,0.0,0.0,14,1,1,0,1,11,11,5,5,1,1,14,2,0,0,1,12,1,0,0,4,6,6,5,0.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0
2017,1,1112.0,39.125,30.0,8,4.0,0.0,0.0,3.0,1.0,3,0,4,0,1,3,3,5,5,0,0,3,5,0,0,0,6,0,0,0,2,3,1,4,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2017,1,1113.0,48.56666666666667,29.0,15,3.0,0.0,0.0,1.0,2.0,13,0,2,0,0,8,8,7,7,0,0,12,3,0,0,0,13,0,0,0,2,6,5,4,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
2017,1,1114.0,33.642857142857146,30.714285714285715,7,2.0,0.0,0.0,2.0,0.0,4,1,2,0,0,3,3,4,4,0,0,5,2,0,0,0,5,0,0,0,2,3,3,1,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2017,1,1115.0,35.166666666666664,28.333333333333332,3,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,2,2,1,1,0,0,1,2,0,0,0,3,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2017,1,1121.0,39.95,29.5,10,0.0,0.0,0.0,0.0,0.0,6,0,3,0,1,5,5,5,5,0,0,6,3,0,0,1,9,0,0,0,1,6,1,3,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2017,1,1122.0,35.333333333333336,26.666666666666668,6,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,4,4,2,2,0,0,4,1,0,1,0,5,0,0,0,1,3,0,3,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2017,1,1123.0,45.25,30.0,4,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,1,1,3,3,0,0,2,1,0,0,1,3,0,0,0,1,2,0,2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2017,1,1124.0,46.9,30.0,5,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,2,2,3,3,0,0,5,0,0,0,0,4,0,0,0,1,3,1,1,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
2017,1,1125.0,44.333333333333336,30.0,4,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,2,2,2,2,0,0,4,0,0,0,0,4,0,0,0,0,1,2,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2017,1,1131.0,30.40909090909091,30.0,11,0.0,0.0,0.0,0.0,0.0,7,1,2,0,1,5,5,4,4,2,2,6,3,0,0,2,7,0,0,0,4,7,0,4,0.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0
2017,1,1132.0,47.333333333333336,30.0,3,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,2,2,1,1,0,0,1,1,0,1,0,3,0,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2017,1,1133.0,44.4375,30.0,8,2.0,0.0,0.0,2.0,0.0,6,1,1,0,0,3,3,5,5,0,0,5,3,0,0,0,8,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2017,1,1134.0,25.625,22.5,4,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,1,1,3,3,0,0,3,1,0,0,0,3,0,0,0,1,2,1,1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2017,1,1135.0,38.0,30.0,9,1.0,0.0,0.0,0.0,1.0,5,0,1,2,1,4,4,5,5,0,0,4,5,0,0,0,8,0,0,0,1,2,1,6,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0
2017,1,1211.0,34.25,30.0,2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
2017,1,1212.0,37.738095238095234,29.285714285714285,7,1.0,0.0,0.0,0.0,1.0,5,1,1,0,0,4,4,3,3,0,0,6,1,0,0,0,7,0,0,0,0,6,0,1,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2017,1,1213.0,40.3,28.0,10,0.0,0.0,0.0,0.0,0.0,7,2,1,0,0,7,7,3,3,0,0,7,3,0,0,0,9,1,0,0,0,5,2,3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0
2017,1,1214.0,42.306451612903224,28.70967741935484,31,2.0,0.0,1.0,1.0,0.0,24,0,5,1,1,17,17,14,14,0,0,23,6,0,0,2,27,1,0,0,3,22,1,8,0.0,0.0,0.0,0.0,0.0,52.0,1.0,2.0
2017,1,1215.0,41.9375,30.0,8,4.0,1.0,3.0,0.0,0.0,4,0,3,0,1,5,5,3,3,0,0,5,3,0,0,0,7,0,0,0,1,5,0,3,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0
2017,1,1221.0,40.208333333333336,27.916666666666668,12,1.0,0.0,0.0,0.0,1.0,10,0,2,0,0,7,7,5,5,0,0,5,6,0,0,1,10,1,0,0,1,8,2,2,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0
2017,1,1222.0,38.90625,28.4375,16,5.0,0.0,4.0,1.0,0.0,8,3,4,0,1,11,11,5,5,0,0,7,7,1,0,1,11,0,0,0,5,7,5,4,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
2017,1,1223.0,37.3,30.5,10,0.0,0.0,0.0,0.0,0.0,7,0,0,2,1,4,4,6,6,0,0,6,3,0,0,1,8,1,0,0,1,5,2,3,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2017,1,1224.0,41.72222222222222,28.61111111111111,18,5.0,0.0,1.0,4.0,0.0,15,1,1,1,0,11,11,7,7,0,0,12,5,1,0,0,18,0,0,0,0,11,5,2,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
2017,1,1225.0,35.63636363636363,30.0,11,1.0,0.0,1.0,0.0,0.0,7,2,2,0,0,7,7,4,4,0,0,7,4,0,0,0,9,0,0,0,2,6,2,3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0
2017,1,1231.0,39.142857142857146,29.047619047619047,21,1.0,0.0,0.0,1.0,0.0,16,1,2,2,0,16,16,5,5,0,0,14,5,0,2,0,19,0,0,0,2,13,4,4,0.0,0.0,0.0,0.0,0.0,32.0,1.0,2.0
2017,1,1232.0,40.91428571428571,29.857142857142858,35,6.0,0.0,1.0,3.0,2.0,22,3,9,1,0,22,22,12,12,1,1,21,12,0,1,1,33,0,0,0,2,22,8,5,0.0,0.0,0.0,0.0,0.0,57.0,0.0,2.0
2017,1,1233.0,40.083333333333336,28.333333333333332,18,3.0,0.0,0.0,3.0,0.0,14,1,2,1,0,11,11,7,7,0,0,14,3,0,1,0,16,0,1,0,1,11,3,4,0.0,0.0,0.0,0.0,0.0,27.0,0.0,2.0
2017,1,1234.0,42.357142857142854,29.642857142857142,14,0.0,0.0,0.0,0.0,0.0,6,3,2,2,1,10,10,4,4,0,0,7,3,2,1,1,12,0,0,0,2,7,3,4,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0
2017,1,1235.0,40.83333333333333,28.75,20,1.0,0.0,0.0,1.0,0.0,13,3,3,1,0,12,12,8,8,0,0,12,6,0,1,1,16,1,0,0,3,13,1,6,0.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0
2017,1,1411.0,37.25,26.785714285714285,14,1.0,0.0,0.0,0.0,1.0,11,0,2,1,0,7,7,7,7,0,0,11,3,0,0,0,14,0,0,0,0,10,0,4,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0
2017,1,1412.0,37.75,29.375,8,0.0,0.0,0.0,0.0,0.0,3,0,3,0,2,4,4,4,4,0,0,3,3,0,0,2,6,0,0,0,2,3,1,4,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2017,1,1413.0,41.708333333333336,28.333333333333332,12,2.0,0.0,0.0,0.0,2.0,11,0,0,1,0,9,9,3,3,0,0,11,0,0,1,0,11,0,0,0,1,6,2,4,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2017,1,1414.0,35.53846153846154,30.0,13,1.0,0.0,1.0,0.0,0.0,9,0,2,1,1,2,2,11,11,0,0,9,2,1,0,1,12,0,0,0,1,9,1,3,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0
2017,1,1421.0,39.333333333333336,28.333333333333332,3,0.0,0.0,0.0,0.0,0.0,1,0,2,0,0,2,2,1,1,0,0,1,2,0,0,0,2,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2017,1,1422.0,53.333333333333336,27.5,6,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,5,5,1,1,0,0,3,3,0,0,0,5,0,0,0,1,4,2,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2017,1,1423.0,34.875,30.0,4,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,1,1,3,3,0,0,3,0,0,1,0,4,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2017,1,1424.0,38.19047619047619,29.523809523809526,21,2.0,0.0,0.0,1.0,1.0,16,0,4,1,0,6,6,15,15,0,0,13,6,0,2,0,21,0,0,0,0,18,1,2,0.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0
2017,1,1431.0,42.1,29.0,10,0.0,0.0,0.0,0.0,0.0,6,2,1,0,1,5,5,5,5,0,0,5,4,0,0,1,7,1,0,0,2,4,2,4,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
2017,1,1432.0,40.39473684210526,28.157894736842106,19,2.0,0.0,0.0,0.0,2.0,14,0,5,0,0,9,9,10,10,0,0,12,7,0,0,0,17,0,0,0,2,13,0,6,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0
2017,1,1433.0,38.69444444444444,30.0,18,1.0,0.0,0.0,0.0,1.0,14,1,0,2,1,9,9,9,9,0,0,11,4,0,1,2,13,1,0,0,4,10,1,7,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
2017,1,1434.0,39.31818181818182,30.0,11,1.0,0.0,0.0,1.0,0.0,7,0,2,1,1,7,7,3,3,1,1,7,2,0,1,1,9,0,0,0,2,6,1,4,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0
2017,1,1511.0,56.25,30.0,8,0.0,0.0,0.0,0.0,0.0,5,0,1,0,2,4,4,3,3,1,1,5,1,0,0,2,6,0,0,0,2,4,0,4,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0
2017,1,1512.0,39.214285714285715,29.285714285714285,7,1.0,0.0,0.0,0.0,1.0,7,0,0,0,0,5,5,2,2,0,0,5,2,0,0,0,5,0,0,0,2,2,2,3,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
2017,1,1513.0,36.57692307692308,28.846153846153847,13,1.0,0.0,0.0,1.0,0.0,11,1,1,0,0,6,6,7,7,0,0,11,2,0,0,0,12,0,0,0,1,9,1,3,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0
2017,1,1522.0,45.026315789473685,28.42105263157895,19,4.0,0.0,0.0,2.0,2.0,13,1,5,0,0,13,13,6,6,0,0,11,6,0,0,2,14,0,0,0,5,5,6,8,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
2017,1,1523.0,34.0625,28.75,8,0.0,0.0,0.0,0.0,0.0,7,1,0,0,0,4,4,4,4,0,0,8,0,0,0,0,8,0,0,0,0,6,0,2,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2017,1,1524.0,38.92857142857143,27.857142857142858,7,0.0,0.0,0.0,0.0,0.0,3,1,2,1,0,6,6,1,1,0,0,3,3,0,1,0,6,0,0,0,1,3,2,2,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0
2017,1,1531.0,42.5,30.0,6,1.0,0.0,0.0,1.0,0.0,5,0,1,0,0,3,3,3,3,0,0,5,1,0,0,0,6,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2017,1,1532.0,39.77777777777778,28.333333333333332,9,1.0,0.0,0.0,0.0,1.0,8,1,0,0,0,4,4,4,4,1,1,7,1,0,0,1,7,0,0,0,2,5,2,2,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2017,1,1533.0,38.69230769230769,30.0,13,2.0,0.0,0.0,2.0,0.0,9,2,2,0,0,7,7,6,6,0,0,6,4,0,2,1,11,1,0,0,1,8,3,2,0.0,0.0,0.0,0.0,0.0,19.0,1.0,2.0
2017,1,1611.0,41.833333333333336,30.0,12,0.0,0.0,0.0,0.0,0.0,10,0,2,0,0,5,5,7,7,0,0,9,2,0,1,0,11,1,0,0,0,9,1,2,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0
2017,1,1612.0,53.34722222222222,28.333333333333332,12,0.0,0.0,0.0,0.0,0.0,8,1,0,1,2,7,7,3,3,2,2,7,3,0,0,2,10,0,0,0,2,7,1,4,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0
2017,1,1613.0,35.1,30.0,10,2.0,0.0,0.0,0.0,2.0,8,0,2,0,0,5,5,5,5,0,0,8,2,0,0,0,9,0,0,0,1,7,1,2,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
2017,1,1614.0,41.041666666666664,28.75,12,0.0,0.0,0.0,0.0,0.0,5,1,4,1,1,8,8,3,3,1,1,4,7,0,0,1,11,0,0,0,1,10,1,1,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
2017,1,1621.0,41.3,28.333333333333332,15,0.0,0.0,0.0,0.0,0.0,11,0,3,1,0,8,8,7,7,0,0,10,5,0,0,0,11,1,0,0,3,13,1,1,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0
2017,1,1622.0,39.35964912280702,29.736842105263158,19,0.0,0.0,0.0,0.0,0.0,14,1,3,1,0,11,11,8,8,0,0,14,3,0,1,1,18,0,0,0,1,12,0,7,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0
2017,1,1623.0,44.97222222222222,30.0,18,0.0,0.0,0.0,0.0,0.0,14,0,4,0,0,9,9,9,9,0,0,10,8,0,0,0,17,1,0,0,0,12,2,4,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0
2017,1,1624.0,39.333333333333336,29.166666666666668,6,1.0,0.0,0.0,0.0,1.0,3,0,2,0,1,2,2,3,3,1,1,2,2,0,0,2,3,1,0,0,2,1,2,3,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2017,1,1631.0,40.388888888888886,29.444444444444443,18,0.0,0.0,0.0,0.0,0.0,15,1,1,1,0,9,9,8,8,1,1,12,6,0,0,0,16,1,0,0,1,11,0,7,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
2017,1,1632.0,46.27777777777778,30.0,9,1.0,0.0,0.0,0.0,1.0,4,1,0,1,3,2,2,4,4,3,3,2,2,1,2,2,5,0,0,0,4,7,1,1,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2017,1,1633.0,44.125,26.875,8,1.0,0.0,0.0,0.0,1.0,4,2,0,2,0,8,8,0,0,0,0,6,1,0,1,0,8,0,0,0,0,4,1,3,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2017,1,1634.0,38.30769230769231,29.23076923076923,13,0.0,0.0,0.0,0.0,0.0,8,1,4,0,0,7,7,6,6,0,0,7,4,0,2,0,11,0,0,0,2,9,1,3,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
2017,1,1651.0,37.5,19.0,5,0.0,0.0,0.0,0.0,0.0,4,0,0,1,0,2,2,3,3,0,0,4,1,0,0,0,5,0,0,0,0,1,1,3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2017,1,1654.0,46.0,30.0,1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2017,1,1711.0,44.88095238095239,28.035714285714285,28,1.0,0.0,0.0,0.0,1.0,23,0,5,0,0,22,22,6,6,0,0,21,5,0,0,2,18,4,0,0,6,10,5,13,0.0,0.0,0.0,0.0,1.0,49.0,0.0,2.0
2017,1,1712.0,35.54385964912281,30.789473684210527,19,3.0,0.0,0.0,2.0,1.0,15,1,1,1,1,9,9,10,10,0,0,15,1,2,0,1,19,0,0,0,0,12,2,5,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0
2017,1,1713.0,42.2,29.0,5,0.0,0.0,0.0,0.0,0.0,4,0,0,0,1,1,1,3,3,1,1,3,1,0,0,1,4,0,0,0,1,3,2,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
2017,1,1722.0,42.03174603174603,31.19047619047619,21,1.0,0.0,0.0,0.0,1.0,19,0,2,0,0,10,10,11,11,0,0,19,2,0,0,0,20,1,0,0,0,13,3,5,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
2017,1,1723.0,35.40625,28.125,16,1.0,0.0,0.0,1.0,0.0,9,1,3,1,2,7,7,9,9,0,0,8,5,0,0,3,11,2,0,0,3,11,1,4,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0
2017,1,1724.0,36.041666666666664,29.166666666666668,12,2.0,0.0,0.0,0.0,2.0,9,0,1,0,2,7,7,4,4,1,1,8,1,0,0,3,6,0,0,0,6,9,1,2,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0
2017,1,1731.0,41.13888888888889,28.333333333333332,12,0.0,0.0,0.0,0.0,0.0,9,0,2,0,1,4,4,7,7,1,1,7,2,0,0,3,7,0,0,0,5,9,0,3,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
2017,1,1732.0,45.791666666666664,29.583333333333332,12,0.0,0.0,0.0,0.0,0.0,8,0,1,1,2,5,5,6,6,1,1,7,3,0,0,2,9,0,0,0,3,5,1,6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
2017,1,1733.0,38.404761904761905,30.357142857142858,14,2.0,0.0,1.0,0.0,1.0,10,1,1,0,2,7,7,7,7,0,0,8,2,0,1,3,10,0,0,0,4,10,2,2,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
2017,1,1811.0,41.30769230769231,30.76923076923077,13,0.0,0.0,0.0,0.0,0.0,9,1,1,0,2,8,8,5,5,0,0,9,1,0,0,3,8,0,0,0,5,9,2,2,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
2017,1,1812.0,39.0,30.0,6,0.0,0.0,0.0,0.0,0.0,3,2,1,0,0,4,4,2,2,0,0,4,2,0,0,0,6,0,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
