Features,K,Score
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate')",10,0.16374647631389247
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",7,0.16367356788705886
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.16367002514090934
"('damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.16367000747348712
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",2,0.16364403843526398
"('severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.1636152134460242
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",2,0.1636119408857849
"('avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.16360691723776558
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",8,0.16352164036835456
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",5,0.16345034943688955
"('avg_age', 'avg_weather_severity', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.16344275605981098
"('severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.16340317932422277
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'avg_responsibility_score')",8,0.16338521869566172
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",4,0.16336557710674582
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",4,0.1633097496408182
"('severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",10,0.16330761170491795
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate')",10,0.163280680259473
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",10,0.16322838120966565
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.1631923160061466
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",3,0.16314198601729166
"('fatality_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.16312998996142472
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",4,0.16312113068129355
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",9,0.16309883899898941
"('avg_weather_severity', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.1630551547423424
"('avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.16298179788711956
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",3,0.1629762372652336
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.1629156247801022
"('avg_age', 'avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",5,0.1629049855424459
"('avg_age', 'fatality_rate', 'severe_injury_rate', 'weekend_crash_rate', 'avg_responsibility_score')",9,0.16287536899281488
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate')",10,0.16286171310074826
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.1627613446528282
"('avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.162735946964544
"('avg_age', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.16269961464630378
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",3,0.16268223524837
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",4,0.16267436562286652
"('severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.16265958971919706
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",2,0.16263161210237137
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",5,0.1626013674878214
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate')",9,0.16259983794258237
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",9,0.16259904156835744
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",7,0.16248128843985668
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",7,0.1624482039892449
"('avg_age', 'avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",6,0.16238281095345217
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence')",2,0.1623265542330114
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",6,0.1623037998462568
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.16229807423397455
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",3,0.1622952244512002
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",7,0.1622629930590003
"('avg_age', 'fatality_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.16225164935037778
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",9,0.16224845871977803
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",7,0.16217406178094823
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",10,0.1621624648022508
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.16213434173399513
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",5,0.16211298119421305
"('damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.16211115480212765
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate')",9,0.16205895899070977
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",4,0.1619627405756378
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",8,0.16195557158365156
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",8,0.16190423222132536
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",9,0.1618612821063611
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",8,0.1616253585036634
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",8,0.16162125154569765
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.16156516346167976
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",8,0.16156489877851404
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate')",3,0.16152143566449598
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",4,0.16150294923084185
"('avg_age', 'fatality_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",2,0.16147817995928843
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.1614532779773632
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",8,0.16144948934190287
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",8,0.16140630808678966
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.1613688274064026
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'avg_responsibility_score')",9,0.16135642964715866
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",6,0.16133229186501763
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",3,0.16133158675341847
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate')",7,0.1612920166099864
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",5,0.16128355641924255
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",4,0.16125885962947442
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.16125501330321812
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.16122544235301736
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate')",3,0.16121813499296722
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",7,0.1611983347901535
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",3,0.16119746225502155
"('severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.16119512318174115
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",10,0.16117771311449727
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",6,0.161135279813041
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",3,0.16111508747594677
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.16099929358627418
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",9,0.16098189256528725
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",10,0.1608472890627384
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",2,0.1608386582100594
"('speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.16077558133901929
"('avg_age', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.16073531230304217
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",2,0.1607239102340388
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",9,0.16070253543633473
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",5,0.1606307131106013
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",4,0.1606191524685786
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",2,0.16057366232707784
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.16054210742816333
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.16052100507564374
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.1604715705979163
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.16044579717713484
"('severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.1604319722456853
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",9,0.16043084092934265
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",2,0.16041879390995767
"('avg_age', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.1603508138525321
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.16035049155067002
"('severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.1602322573656704
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.1602301689968339
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.1601995842418273
"('fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.16001596325775494
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'weekend_crash_rate', 'avg_responsibility_score')",10,0.15999364821743509
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate')",10,0.1599897881186933
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate')",3,0.15996292886422334
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.1599569933800216
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.15994815993347117
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.15993177895729874
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",3,0.15980183913013188
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",2,0.15978879078255245
"('avg_age', 'avg_weather_severity', 'fatality_rate', 'damage_cost_LB', 'road_defect_crash_rate')",2,0.15978030889236938
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",7,0.15976504129834243
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",3,0.15967111588664407
"('avg_weather_severity', 'fatality_rate', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate')",2,0.15961581064552563
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.15957488477635665
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate')",9,0.15953041623049627
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",2,0.15949011815931532
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate')",8,0.15938137203448746
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",8,0.159280130601663
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",2,0.15927848841613793
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",2,0.15926246657643825
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.1592471360534331
"('severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.15921602102355656
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",9,0.15921498954270896
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",3,0.15913398424300543
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.1591186832948823
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",5,0.1590358124120984
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",4,0.1590297676691461
"('severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.15896809673643159
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",2,0.1589535799991625
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",9,0.15890667071963288
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'avg_responsibility_score')",10,0.15886849402261577
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate')",10,0.15886413670120977
"('avg_age', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.1588170909120443
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.15879803405138626
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.15871868476981552
"('avg_age', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.15870076095171232
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",8,0.15867980290924946
"('avg_age', 'avg_weather_severity', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.15866682295618278
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.15859278167411595
"('severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.15858973494868225
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",9,0.15858335392877926
"('avg_age', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",5,0.15858313742922717
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",3,0.15857470391352754
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",8,0.15853901972549697
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",8,0.15850794012832958
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",8,0.15843095645685754
"('damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",9,0.15837775841871918
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",4,0.158323047811861
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",5,0.15828900711458466
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",2,0.15826750503823578
"('avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.1582535027566348
"('avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.1582292479720856
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'avg_responsibility_score')",3,0.15820896014392902
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",9,0.15819170507306407
"('avg_age', 'avg_weather_severity', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.15810992299036003
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.1581026040992637
"('avg_age', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.15808609909337412
"('severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",2,0.15794699673817522
"('avg_age', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.15787811849431338
"('avg_age', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",6,0.15768409491780064
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate')",2,0.15767141356627656
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",10,0.15762079497081774
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",2,0.15761508403863425
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'night_crash_rate')",8,0.15759520948256966
"('avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.15756075534424988
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.15753773776367422
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate')",7,0.15753773664898374
"('avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.15751887710518692
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",3,0.1573319876332702
"('avg_age', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.15733191552064324
"('avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.15721282824731972
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",8,0.15719148547809625
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.15718461660617716
"('damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",10,0.15718439921802532
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",6,0.1571684489547137
"('avg_age', 'damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",7,0.15714033712720812
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",10,0.15712841737877148
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'night_crash_rate', 'avg_responsibility_score')",9,0.15711560311504014
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",5,0.15711329398325222
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'avg_responsibility_score')",8,0.15707382760768268
"('damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.15701396431064582
"('severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.15699690697987162
"('damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate')",10,0.15691607838870347
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.15691184282163892
"('damage_cost_LB', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.1568444663232731
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'night_crash_rate', 'avg_responsibility_score')",6,0.1568127963480274
"('avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate', 'avg_responsibility_score')",7,0.15681019155366707
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",7,0.15680936953695696
"('avg_weather_severity', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",2,0.15675401408248416
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'avg_responsibility_score')",3,0.1567374259501228
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'road_defect_crash_rate', 'avg_responsibility_score')",9,0.1566736540401511
"('avg_age', 'severe_injury_rate', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate')",2,0.15647886942180664
"('avg_age', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",7,0.1564704829865894
"('avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.15643976140547822
"('avg_age', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate', 'night_crash_rate')",7,0.1562871500699506
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'speeding_influence', 'weekend_crash_rate')",10,0.15627529503430476
"('avg_age', 'avg_weather_severity', 'speeding_influence', 'road_defect_crash_rate', 'avg_responsibility_score')",7,0.15627240141441978
"('avg_age', 'weekend_crash_rate', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",2,0.15625532964208946
"('avg_age', 'avg_weather_severity', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",8,0.1562120528936711
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'speeding_influence', 'weekend_crash_rate')",8,0.1561417994855308
"('avg_weather_severity', 'damage_cost_LB', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",8,0.15612489372543176
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",8,0.15611241732083456
"('avg_age', 'severe_injury_rate', 'weekend_crash_rate', 'road_defect_crash_rate', 'avg_responsibility_score')",5,0.15610620843887912
"('avg_age', 'speeding_influence', 'road_defect_crash_rate', 'night_crash_rate', 'avg_responsibility_score')",3,0.15608339181363784
"('avg_age', 'avg_weather_severity', 'severe_injury_rate', 'weekend_crash_rate', 'night_crash_rate')",8,0.15606715249325548
"('avg_age', 'severe_injury_rate', 'damage_cost_LB', 'weekend_crash_rate', 'night_crash_rate')",3,0.15606622730547676
