CRASH_YEAR,CRASH_MONTH,BEAT_OF_OCCURRENCE,avg_age,avg_speed_limit,total_crashes,sum_injuries_total,sum_injuries_fatal,sum_injuries_incapacitating,sum_injuries_non_incapacitating,sum_injuries_reported_not_evident,sum_weather_category_clear,sum_weather_category_cloudy,sum_weather_category_rain,sum_weather_category_extreme,sum_weather_category_unknown,sum_lighting_category_daylight,sum_lighting_category_night,sum_lighting_category_unknown,sum_roadway_surface_category_dry,sum_roadway_surface_category_wet,sum_roadway_surface_category_snow,sum_roadway_surface_category_ice,sum_roadway_surface_category_unknown,sum_road_defect_category_no_defects,sum_road_defect_category_bad,sum_road_defect_category_defect,sum_road_defect_category_debris,sum_road_defect_category_unknown,sum_damage_category_high,sum_damage_category_low,sum_damage_category_medium,sum_gender_unknown,sum_gender_female,sum_gender_male,sum_category_motorcycle,sum_category_off-road/specialized,sum_category_passenger vehicle,sum_category_public transport,sum_category_truck/commercial
2018,6,2431.0,36.22222222222222,26.818181818181817,11,1.0,0.0,0.0,0.0,1.0,6,0,4,0,1,6,4,1,6,4,0,0,1,10,0,1,0,0,6,3,2,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
2018,6,2432.0,45.483333333333334,26.25,36,2.0,0.0,0.0,2.0,0.0,29,1,4,0,2,31,4,1,28,5,0,0,3,31,1,1,0,3,19,4,13,0.0,0.0,0.0,0.0,0.0,52.0,0.0,4.0
2018,6,2433.0,43.05434782608695,27.45614035087719,57,7.0,0.0,1.0,4.0,2.0,39,4,9,1,4,45,6,6,40,11,0,0,6,47,0,3,0,7,25,9,23,0.0,0.0,0.0,0.0,0.0,75.0,0.0,4.0
2018,6,2511.0,36.95238095238095,28.37837837837838,37,3.0,0.0,0.0,1.0,2.0,28,0,5,0,4,28,5,4,26,7,0,0,4,31,0,0,0,6,23,2,12,0.0,0.0,0.0,0.0,0.0,52.0,0.0,3.0
2018,6,2512.0,41.278688524590166,27.625,80,15.0,0.0,1.0,8.0,6.0,70,1,4,0,5,64,13,3,69,5,0,0,6,64,2,0,0,14,39,6,35,0.0,0.0,0.0,3.0,0.0,109.0,0.0,6.0
2018,6,2513.0,40.05769230769231,28.38235294117647,34,6.0,0.0,0.0,6.0,0.0,30,1,2,0,1,29,4,1,27,5,0,0,2,20,6,1,0,7,15,4,15,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0
2018,6,2514.0,38.871428571428574,27.3,50,10.0,0.0,1.0,6.0,3.0,42,1,7,0,0,38,12,0,38,11,0,0,1,42,0,0,0,8,27,7,16,0.0,0.0,0.0,0.0,0.0,62.0,1.0,2.0
2018,6,2515.0,35.99603174603175,28.557692307692307,52,7.0,0.0,1.0,5.0,1.0,42,1,6,1,2,39,11,2,42,10,0,0,0,46,0,0,1,5,20,5,27,0.0,0.0,0.0,0.0,0.0,78.0,1.0,2.0
2018,6,2521.0,38.69318181818182,28.362068965517242,58,10.0,0.0,4.0,5.0,1.0,50,0,4,1,3,42,14,2,48,6,0,0,4,48,1,2,0,7,37,7,14,0.0,0.0,0.0,1.0,0.0,84.0,1.0,2.0
2018,6,2522.0,35.92857142857143,28.42105263157895,38,2.0,0.0,0.0,1.0,1.0,26,3,7,0,2,25,12,1,28,8,0,0,2,33,0,0,0,5,21,5,12,0.0,0.0,0.0,0.0,0.0,47.0,0.0,3.0
2018,6,2523.0,37.59722222222222,28.0,35,2.0,0.0,0.0,1.0,1.0,26,0,5,0,4,25,8,2,25,5,0,0,5,26,0,0,1,8,19,2,14,0.0,0.0,0.0,0.0,0.0,47.0,1.0,5.0
2018,6,2524.0,35.22727272727273,28.225806451612904,31,1.0,0.0,0.0,1.0,0.0,26,0,4,0,1,23,8,0,24,6,0,0,1,28,0,0,0,3,15,5,11,0.0,0.0,0.0,1.0,0.0,41.0,0.0,5.0
2018,6,2525.0,41.96875,25.0,22,2.0,0.0,0.0,2.0,0.0,19,1,1,0,1,18,3,1,20,1,0,0,1,21,0,0,0,1,13,1,8,0.0,0.0,0.0,2.0,0.0,26.0,1.0,2.0
2018,6,2531.0,43.705882352941174,29.423076923076923,26,1.0,0.0,0.0,0.0,1.0,20,1,3,0,2,19,6,1,18,6,0,0,2,19,0,0,0,7,15,1,10,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2018,6,2532.0,40.27272727272727,29.11764705882353,17,2.0,0.0,2.0,0.0,0.0,13,0,2,0,2,13,3,1,14,1,0,0,2,15,0,0,0,2,7,1,9,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
2018,6,2533.0,39.07638888888889,27.727272727272727,77,10.0,0.0,2.0,6.0,2.0,55,6,13,0,3,58,15,4,56,18,0,0,3,57,2,0,3,15,36,9,32,0.0,0.0,0.0,1.0,0.0,118.0,0.0,8.0
2018,6,2534.0,40.61111111111111,28.24074074074074,54,10.0,0.0,1.0,5.0,4.0,46,0,6,1,1,41,11,2,45,7,0,0,2,44,1,0,0,9,32,5,17,0.0,0.0,0.0,1.0,0.0,77.0,1.0,0.0
2018,6,2535.0,40.56666666666667,28.939393939393938,33,11.0,0.0,0.0,10.0,1.0,23,2,6,0,2,25,6,2,26,5,0,0,2,29,0,0,0,4,17,6,10,0.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0
2018,7,111.0,40.96808510638298,29.537037037037038,54,5.0,0.0,0.0,3.0,2.0,53,0,1,0,0,46,8,0,52,1,0,0,1,51,0,0,0,3,28,13,13,0.0,0.0,0.0,0.0,0.0,96.0,6.0,2.0
2018,7,112.0,42.87373737373737,30.135135135135137,37,4.0,0.0,2.0,1.0,1.0,35,0,1,0,1,36,1,0,34,2,0,0,1,33,0,0,0,4,18,11,8,0.0,0.0,0.0,0.0,0.0,59.0,5.0,2.0
2018,7,113.0,39.96212121212121,27.037037037037038,27,5.0,0.0,0.0,2.0,3.0,25,0,0,0,2,22,4,1,23,1,0,0,3,24,0,0,0,3,17,2,8,0.0,0.0,0.0,0.0,0.0,35.0,3.0,2.0
2018,7,114.0,39.90245478036176,33.00675675675676,148,18.0,0.0,5.0,10.0,3.0,133,4,8,0,3,115,32,1,128,12,0,0,8,122,6,0,1,19,89,20,39,0.0,0.0,0.0,1.0,0.0,230.0,13.0,10.0
2018,7,121.0,43.26143790849674,30.363636363636363,55,6.0,0.0,1.0,2.0,3.0,53,1,1,0,0,46,9,0,51,3,0,0,1,47,0,0,1,7,30,11,14,0.0,0.0,0.0,0.0,0.0,91.0,3.0,5.0
2018,7,122.0,40.656060606060606,29.573643410852714,129,33.0,0.0,3.0,27.0,3.0,113,2,10,0,4,98,27,4,113,9,0,0,7,118,0,0,0,11,75,21,33,0.0,0.0,0.0,0.0,0.0,208.0,8.0,10.0
2018,7,123.0,38.96031746031746,29.423076923076923,78,14.0,0.0,2.0,7.0,5.0,70,0,6,0,2,60,17,1,67,7,0,0,4,65,0,0,0,13,42,17,19,0.0,0.0,0.0,2.0,0.0,110.0,9.0,6.0
2018,7,124.0,40.53439153439153,28.88888888888889,72,18.0,0.0,1.0,10.0,7.0,64,3,4,0,1,63,9,0,66,4,0,0,2,61,1,0,0,10,40,14,18,0.0,0.0,0.0,1.0,0.0,123.0,1.0,6.0
2018,7,131.0,39.52985074626866,27.22222222222222,81,11.0,0.0,6.0,2.0,3.0,78,0,3,0,0,75,6,0,74,5,1,0,1,79,0,0,0,2,48,14,19,0.0,0.0,0.0,1.0,0.0,119.0,4.0,8.0
2018,7,132.0,41.09649122807018,33.768115942028984,69,11.0,0.0,5.0,2.0,4.0,65,0,1,0,3,49,17,3,63,3,0,0,3,57,0,1,1,10,43,8,18,0.0,0.0,0.0,1.0,0.0,110.0,4.0,2.0
2018,7,133.0,42.17045454545455,29.833333333333332,30,6.0,0.0,0.0,4.0,2.0,28,0,1,0,1,23,6,1,27,2,0,0,1,28,0,0,0,2,18,6,6,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0
2018,7,211.0,42.41414141414142,29.75,40,8.0,0.0,0.0,6.0,2.0,34,0,4,0,2,29,8,3,31,4,0,0,5,34,0,1,1,4,19,8,13,0.0,0.0,0.0,2.0,0.0,58.0,0.0,0.0
2018,7,212.0,36.0,30.714285714285715,14,5.0,0.0,1.0,2.0,2.0,13,0,0,0,1,10,3,1,12,1,0,0,1,14,0,0,0,0,9,3,2,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
2018,7,213.0,42.04545454545455,27.115384615384617,26,9.0,0.0,4.0,3.0,2.0,22,0,3,0,1,18,7,1,20,4,0,0,2,22,1,1,0,2,18,1,7,0.0,0.0,0.0,0.0,0.0,37.0,1.0,3.0
2018,7,214.0,35.642857142857146,34.375,8,5.0,0.0,0.0,3.0,2.0,8,0,0,0,0,4,3,1,7,0,0,0,1,8,0,0,0,0,6,1,1,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2018,7,215.0,45.06666666666667,29.41176470588235,17,2.0,0.0,0.0,0.0,2.0,13,1,2,0,1,11,5,1,12,4,0,0,1,14,0,0,0,3,11,2,4,0.0,0.0,0.0,1.0,0.0,24.0,0.0,1.0
2018,7,221.0,44.666666666666664,29.583333333333332,12,3.0,0.0,0.0,3.0,0.0,10,0,2,0,0,9,3,0,10,2,0,0,0,10,0,0,0,2,7,4,1,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2018,7,222.0,43.54545454545455,27.8125,16,7.0,0.0,0.0,0.0,7.0,14,0,1,0,1,12,3,1,14,1,0,0,1,14,0,0,0,2,8,0,8,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2018,7,223.0,43.63636363636363,28.076923076923077,13,3.0,0.0,0.0,2.0,1.0,11,0,2,0,0,11,2,0,8,2,0,0,3,10,0,0,0,3,5,4,4,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
2018,7,224.0,40.53030303030303,29.464285714285715,28,15.0,0.0,0.0,9.0,6.0,24,0,3,0,1,21,7,0,23,3,0,0,2,21,1,2,0,4,19,5,4,0.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0
2018,7,225.0,37.2,28.0,20,6.0,0.0,2.0,0.0,4.0,20,0,0,0,0,15,5,0,18,0,0,0,2,15,0,1,0,4,15,2,3,0.0,0.0,0.0,0.0,0.0,29.0,2.0,1.0
2018,7,231.0,36.458333333333336,30.714285714285715,14,6.0,0.0,0.0,3.0,3.0,13,0,1,0,0,8,6,0,12,2,0,0,0,12,0,0,0,2,7,4,3,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0
2018,7,232.0,40.714285714285715,27.692307692307693,13,2.0,0.0,0.0,1.0,1.0,12,0,0,0,1,5,5,3,10,0,0,0,3,10,0,0,0,3,9,2,2,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
2018,7,233.0,43.125,28.75,32,7.0,1.0,3.0,1.0,2.0,28,1,3,0,0,22,10,0,29,2,0,0,1,30,1,0,0,1,18,2,12,0.0,0.0,0.0,1.0,0.0,44.0,1.0,3.0
2018,7,234.0,37.26470588235294,29.166666666666668,48,10.0,0.0,4.0,3.0,3.0,42,1,3,0,2,38,9,1,39,4,0,0,5,39,0,0,1,8,28,6,14,0.0,0.0,0.0,0.0,0.0,65.0,2.0,1.0
2018,7,235.0,43.68181818181818,29.11764705882353,17,3.0,0.0,0.0,3.0,0.0,17,0,0,0,0,10,6,1,16,0,0,0,1,15,0,0,1,1,8,3,6,0.0,0.0,0.0,0.0,0.0,16.0,1.0,3.0
2018,7,311.0,38.5,28.0,15,4.0,0.0,0.0,4.0,0.0,11,1,2,0,1,7,8,0,12,2,0,0,1,14,0,0,0,1,10,2,3,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
2018,7,312.0,38.50925925925926,28.043478260869566,23,8.0,0.0,1.0,6.0,1.0,20,1,2,0,0,16,7,0,21,2,0,0,0,20,0,0,1,2,11,5,7,0.0,0.0,0.0,1.0,0.0,30.0,1.0,4.0
2018,7,313.0,39.238095238095234,30.454545454545453,11,1.0,0.0,0.0,0.0,1.0,8,0,3,0,0,6,5,0,8,3,0,0,0,11,0,0,0,0,7,0,4,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2018,7,314.0,35.416666666666664,27.22222222222222,9,3.0,0.0,0.0,3.0,0.0,8,0,0,0,1,5,3,1,8,0,0,0,1,7,0,0,0,2,8,0,1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
2018,7,321.0,44.266666666666666,28.653846153846153,26,3.0,0.0,1.0,1.0,1.0,19,1,4,0,2,14,12,0,19,4,0,0,3,21,1,0,0,4,14,5,7,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
2018,7,322.0,46.42307692307692,28.823529411764707,17,1.0,0.0,0.0,1.0,0.0,13,1,2,0,1,13,4,0,14,2,0,0,1,15,0,0,0,2,10,1,6,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0
2018,7,323.0,39.34615384615385,28.71794871794872,39,9.0,0.0,3.0,3.0,3.0,34,0,4,0,1,28,10,1,30,5,0,0,4,30,2,0,1,6,23,6,10,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0
2018,7,324.0,38.78,27.77777777777778,36,7.0,1.0,0.0,5.0,1.0,30,1,4,0,1,28,7,1,30,4,0,0,2,31,0,0,0,5,19,3,14,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0
2018,7,331.0,41.735849056603776,30.514705882352942,68,26.0,0.0,9.0,11.0,6.0,58,1,5,0,4,41,23,4,54,9,0,0,5,55,1,0,0,12,36,9,23,0.0,0.0,0.0,2.0,0.0,92.0,0.0,2.0
2018,7,332.0,41.083333333333336,28.448275862068964,29,2.0,0.0,0.0,2.0,0.0,24,0,2,0,3,17,9,3,23,2,0,0,4,23,0,0,0,6,8,6,15,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2018,7,333.0,32.94444444444444,30.833333333333332,12,11.0,0.0,0.0,11.0,0.0,10,0,1,0,1,8,4,0,9,2,0,0,1,10,0,0,0,2,6,2,4,0.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0
2018,7,334.0,45.7,29.6875,16,0.0,0.0,0.0,0.0,0.0,14,1,0,0,1,12,4,0,12,2,0,0,2,11,1,0,0,4,11,1,4,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0
2018,7,411.0,42.42666666666667,29.181818181818183,55,18.0,0.0,2.0,15.0,1.0,44,1,10,0,0,39,16,0,44,9,0,0,2,49,0,0,1,5,34,4,17,0.0,0.0,0.0,0.0,0.0,91.0,0.0,1.0
2018,7,412.0,45.5,29.90566037735849,53,13.0,0.0,1.0,12.0,0.0,50,0,2,0,1,38,15,0,48,3,0,0,2,41,0,0,1,11,30,4,19,0.0,0.0,0.0,0.0,0.0,69.0,0.0,3.0
2018,7,413.0,45.31972789115646,27.016129032258064,62,11.0,0.0,1.0,5.0,5.0,52,1,4,0,5,43,16,3,49,3,0,0,10,47,0,1,0,14,35,6,21,0.0,0.0,0.0,1.0,0.0,85.0,1.0,3.0
2018,7,414.0,44.38333333333333,29.871794871794872,39,11.0,0.0,4.0,1.0,6.0,32,1,4,0,2,28,10,1,34,3,0,0,2,32,1,0,0,6,20,3,16,0.0,0.0,0.0,0.0,0.0,48.0,2.0,3.0
2018,7,421.0,44.0,28.88888888888889,18,5.0,0.0,0.0,2.0,3.0,16,0,1,0,1,11,6,1,15,2,0,0,1,15,0,0,1,2,12,2,4,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
2018,7,422.0,36.583333333333336,30.0,7,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0,4,3,0,6,1,0,0,0,5,0,0,1,1,3,1,3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2018,7,423.0,37.11538461538461,29.72222222222222,18,3.0,0.0,0.0,2.0,1.0,18,0,0,0,0,13,5,0,17,1,0,0,0,18,0,0,0,0,14,1,3,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
2018,7,424.0,48.65909090909091,29.23076923076923,26,8.0,0.0,3.0,5.0,0.0,23,0,1,0,2,22,2,2,23,1,0,0,2,19,0,0,0,7,17,3,6,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0
2018,7,431.0,43.189922480620154,28.51063829787234,47,13.0,2.0,2.0,7.0,2.0,44,0,3,0,0,34,12,1,43,4,0,0,0,41,0,1,0,5,26,10,11,0.0,0.0,0.0,0.0,0.0,72.0,1.0,7.0
2018,7,432.0,40.95161290322581,28.837209302325583,43,10.0,0.0,1.0,5.0,4.0,34,0,7,0,2,30,11,2,32,8,0,0,3,34,0,0,0,9,23,9,11,0.0,0.0,0.0,0.0,1.0,54.0,1.0,2.0
2018,7,433.0,38.15625,25.3125,16,3.0,0.0,0.0,3.0,0.0,14,0,1,0,1,9,6,1,14,1,0,0,1,14,0,0,0,2,10,3,3,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0
2018,7,434.0,36.80172413793103,31.470588235294116,34,18.0,3.0,5.0,6.0,4.0,29,1,3,0,1,23,10,1,29,4,0,0,1,29,0,1,0,4,27,4,3,0.0,0.0,0.0,1.0,0.0,46.0,0.0,4.0
2018,7,511.0,41.81089743589743,29.06779661016949,59,5.0,0.0,0.0,3.0,2.0,53,2,4,0,0,46,12,1,54,3,0,0,2,52,0,3,0,4,25,8,26,0.0,0.0,0.0,1.0,0.0,80.0,4.0,6.0
2018,7,512.0,40.30555555555556,30.192307692307693,26,9.0,0.0,1.0,6.0,2.0,24,0,0,0,2,16,9,1,24,0,0,0,2,23,0,0,0,3,15,6,5,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
2018,7,513.0,40.97826086956522,28.870967741935484,31,10.0,0.0,2.0,3.0,5.0,29,0,1,0,1,20,11,0,29,1,0,0,1,24,0,1,2,4,18,5,8,0.0,0.0,0.0,0.0,0.0,37.0,0.0,3.0
2018,7,522.0,39.083333333333336,28.076923076923077,13,2.0,0.0,0.0,1.0,1.0,11,0,0,0,2,9,3,1,10,2,0,0,1,11,0,1,1,0,7,1,5,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2018,7,523.0,48.61904761904761,26.875,16,3.0,0.0,0.0,1.0,2.0,11,1,2,0,2,11,5,0,11,3,0,0,2,11,0,0,0,5,10,2,4,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0
2018,7,524.0,41.3304347826087,27.24137931034483,29,8.0,0.0,1.0,3.0,4.0,26,0,3,0,0,24,5,0,26,3,0,0,0,28,0,0,0,1,16,6,7,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0
2018,7,531.0,46.90196078431373,30.0,20,5.0,0.0,0.0,1.0,4.0,18,0,1,0,1,14,5,1,18,0,0,0,2,17,0,1,0,2,13,3,4,0.0,0.0,0.0,1.0,0.0,28.0,0.0,1.0
2018,7,532.0,42.833333333333336,30.0,16,4.0,0.0,0.0,0.0,4.0,13,1,1,0,1,8,6,2,13,1,0,0,2,14,0,0,0,2,13,3,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
2018,7,533.0,35.07142857142857,29.09090909090909,22,3.0,0.0,0.0,2.0,1.0,21,0,1,0,0,12,10,0,20,2,0,0,0,19,0,0,0,3,16,3,3,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
2018,7,611.0,44.68333333333333,26.973684210526315,38,13.0,0.0,0.0,6.0,7.0,29,3,3,1,2,29,9,0,29,6,0,0,3,32,0,0,0,6,19,8,11,0.0,0.0,0.0,0.0,0.0,55.0,1.0,1.0
2018,7,612.0,38.125,29.833333333333332,30,9.0,2.0,0.0,4.0,3.0,25,0,3,1,1,20,9,1,24,3,0,0,3,20,0,0,0,10,19,7,4,0.0,0.0,0.0,0.0,0.0,40.0,1.0,1.0
2018,7,613.0,42.9,30.0,12,3.0,0.0,0.0,1.0,2.0,10,0,1,0,1,8,3,1,10,1,0,0,1,9,0,0,0,3,9,1,2,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2018,7,614.0,43.666666666666664,28.78787878787879,33,4.0,0.0,0.0,0.0,4.0,29,0,2,0,2,30,3,0,29,2,0,0,2,25,0,0,1,7,20,3,10,0.0,0.0,0.0,0.0,0.0,45.0,2.0,5.0
2018,7,621.0,39.82142857142857,29.375,32,9.0,0.0,0.0,4.0,5.0,30,0,2,0,0,18,14,0,28,4,0,0,0,25,0,0,0,7,17,8,7,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0
2018,7,622.0,42.62612612612613,27.82608695652174,46,20.0,0.0,5.0,8.0,7.0,36,4,4,0,2,38,7,1,38,6,0,0,2,34,0,0,0,12,28,10,8,0.0,0.0,0.0,0.0,0.0,74.0,2.0,3.0
2018,7,623.0,41.04838709677419,28.380281690140844,71,15.0,0.0,0.0,13.0,2.0,62,0,7,0,2,48,21,2,55,10,0,0,6,52,0,0,2,17,40,7,24,0.0,0.0,0.0,1.0,0.0,111.0,2.0,0.0
2018,7,624.0,43.25,29.45945945945946,37,10.0,0.0,1.0,6.0,3.0,32,2,2,0,1,25,10,2,31,5,0,0,1,32,2,0,0,3,19,9,9,0.0,0.0,0.0,1.0,0.0,45.0,1.0,1.0
2018,7,631.0,46.395833333333336,28.70967741935484,31,12.0,0.0,0.0,4.0,8.0,26,2,2,0,1,23,7,1,26,2,0,0,3,27,0,0,0,4,16,5,10,0.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0
2018,7,632.0,42.11640211640212,28.71794871794872,78,15.0,0.0,0.0,11.0,4.0,70,0,5,0,3,56,20,2,70,6,0,0,2,64,0,1,0,13,45,14,19,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0
2018,7,633.0,38.65625,29.736842105263158,19,4.0,0.0,0.0,3.0,1.0,15,0,1,0,3,15,2,2,16,1,0,0,2,15,0,0,0,4,8,4,7,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
2018,7,634.0,48.22222222222222,27.575757575757574,33,2.0,0.0,0.0,0.0,2.0,29,0,4,0,0,28,5,0,28,5,0,0,0,29,0,0,1,3,16,7,10,0.0,0.0,0.0,0.0,0.0,46.0,1.0,3.0
2018,7,711.0,39.61538461538461,30.9375,16,2.0,1.0,0.0,1.0,0.0,15,0,1,0,0,10,6,0,15,1,0,0,0,14,0,1,0,1,12,3,1,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0
2018,7,712.0,46.63333333333333,25.27777777777778,18,9.0,0.0,0.0,5.0,4.0,16,0,1,0,1,15,3,0,16,1,0,0,1,16,0,1,0,1,10,3,5,0.0,0.0,0.0,0.0,0.0,27.0,0.0,2.0
2018,7,713.0,40.833333333333336,29.5,20,7.0,0.0,2.0,4.0,1.0,17,1,2,0,0,17,2,1,18,2,0,0,0,18,0,1,0,1,14,4,2,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0
2018,7,714.0,38.666666666666664,30.0,11,2.0,0.0,1.0,1.0,0.0,9,0,2,0,0,8,3,0,9,2,0,0,0,9,0,1,1,0,7,1,3,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0
2018,7,715.0,45.833333333333336,26.666666666666668,6,1.0,0.0,0.0,1.0,0.0,5,0,1,0,0,6,0,0,5,1,0,0,0,4,0,2,0,0,2,2,2,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
2018,7,722.0,34.57142857142857,29.375,16,1.0,0.0,0.0,0.0,1.0,12,2,2,0,0,9,7,0,13,2,0,0,1,11,2,0,1,2,8,5,3,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0
2018,7,723.0,35.3,30.0,13,1.0,0.0,0.0,0.0,1.0,12,1,0,0,0,9,4,0,13,0,0,0,0,10,1,1,0,1,6,2,5,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0
2018,7,724.0,41.5625,28.4375,16,6.0,0.0,0.0,3.0,3.0,14,1,1,0,0,9,6,1,14,1,0,0,1,15,0,0,0,1,8,2,6,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
2018,7,725.0,40.80952380952381,27.5,24,14.0,0.0,0.0,11.0,3.0,21,1,2,0,0,14,10,0,21,3,0,0,0,17,1,1,1,4,14,8,2,0.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0
2018,7,726.0,38.07692307692308,27.666666666666668,15,8.0,0.0,1.0,4.0,3.0,13,0,2,0,0,12,2,1,12,1,1,0,1,10,0,2,0,3,12,1,2,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0
2018,7,731.0,41.30701754385965,29.285714285714285,21,8.0,0.0,2.0,3.0,3.0,15,2,2,0,2,16,4,1,15,4,0,0,2,17,0,0,2,2,13,5,3,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0
2018,7,732.0,44.5,29.23076923076923,13,2.0,0.0,0.0,2.0,0.0,13,0,0,0,0,12,1,0,13,0,0,0,0,10,0,0,1,2,8,2,3,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
2018,7,733.0,39.166666666666664,30.333333333333332,15,10.0,0.0,0.0,7.0,3.0,11,1,2,0,1,10,5,0,10,3,0,0,2,11,0,0,0,4,11,1,3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2018,7,734.0,46.97222222222222,27.941176470588236,17,12.0,0.0,2.0,2.0,8.0,16,1,0,0,0,14,3,0,17,0,0,0,0,15,0,0,2,0,9,4,4,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
2018,7,735.0,40.869565217391305,25.90909090909091,33,7.0,0.0,0.0,4.0,3.0,27,0,3,0,3,22,8,3,27,3,0,0,3,27,0,2,1,3,20,4,9,0.0,0.0,0.0,0.0,0.0,41.0,2.0,1.0
2018,7,811.0,38.23979591836735,28.58490566037736,53,8.0,0.0,1.0,3.0,4.0,45,1,7,0,0,41,12,0,44,9,0,0,0,48,0,1,1,3,26,5,22,0.0,0.0,0.0,0.0,0.0,87.0,0.0,4.0
2018,7,812.0,39.0625,23.80952380952381,21,4.0,0.0,0.0,4.0,0.0,20,0,0,0,1,18,2,1,20,0,0,0,1,19,0,0,0,2,10,1,10,0.0,0.0,0.0,1.0,0.0,26.0,0.0,1.0
2018,7,813.0,38.299549549549546,28.333333333333332,87,11.0,0.0,2.0,5.0,4.0,75,3,6,0,3,64,21,2,74,11,0,0,2,78,0,0,1,8,47,8,32,0.0,0.0,0.0,1.0,0.0,136.0,0.0,4.0
2018,7,814.0,41.114035087719294,27.857142857142858,42,7.0,0.0,0.0,4.0,3.0,39,0,3,0,0,31,11,0,38,3,0,0,1,40,0,0,0,2,19,7,16,0.0,0.0,0.0,0.0,0.0,65.0,0.0,4.0
2018,7,815.0,40.31578947368421,28.96551724137931,87,18.0,1.0,3.0,9.0,5.0,80,3,4,0,0,69,18,0,80,7,0,0,0,80,1,0,5,1,47,8,32,0.0,0.0,0.0,0.0,0.0,132.0,0.0,14.0
2018,7,821.0,38.43076923076923,28.31081081081081,74,17.0,0.0,2.0,10.0,5.0,68,1,5,0,0,57,17,0,68,6,0,0,0,72,0,1,0,1,43,9,22,0.0,0.0,0.0,1.0,0.0,109.0,0.0,11.0
2018,7,822.0,35.90217391304348,27.67241379310345,58,7.0,0.0,0.0,6.0,1.0,49,1,6,0,2,40,17,1,51,6,0,0,1,51,1,0,0,6,26,7,25,0.0,0.0,0.0,0.0,0.0,83.0,0.0,4.0
2018,7,823.0,39.93518518518519,27.372881355932204,59,10.0,0.0,1.0,3.0,6.0,53,0,2,0,4,38,17,4,53,3,0,0,3,53,1,0,0,5,29,7,23,0.0,0.0,0.0,1.0,0.0,66.0,2.0,5.0
2018,7,824.0,35.276315789473685,27.666666666666668,45,4.0,0.0,0.0,3.0,1.0,34,0,9,0,2,31,13,1,34,9,0,0,2,41,0,1,1,2,20,8,17,0.0,0.0,0.0,1.0,0.0,61.0,2.0,2.0
